PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
P43572,P43572,EPL1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Enhancer of polycomb-like protein 1,EPL1_YEAST,148.4918212890625,136.82540893554688,121.97110748291016,73.49678039550781,84.14337921142578,61.403900146484375,125.98912811279295,108.2056121826172,121.11554718017578,21.577135641745464,21.503872854545918,18.148020088610682,104.89769169043096,101.8579970655263,85.9223531928835,125.98912811279295,108.2056121826172,121.11554718017578,0.17232551587493575,0.17300877457056701,0.20920267259272127,0.004523826522355289,0.00203868558873222,-2.536791760702392,0.006566300437299282,2.690649747055319,2.18267925025788
P43573,P43573,BUD27,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Bud site selection protein 27,BUD27_YEAST,709.8501586914062,794.3729858398438,849.9428100585938,380.4651184082031,392.4127807617188,390.4388427734375,589.0850830078125,583.7239990234375,581.79052734375,111.69669504799575,100.28590036532499,115.3948193050069,501.4528237744719,591.3612236943743,598.7408643464091,589.0850830078125,583.7239990234375,581.79052734375,0.18658240487978997,0.16215373364218702,0.19353638030408934,0.004046360522398244,4.150995922853768e-06,-2.42211515151406,0.005970474715635202,5.3818476931892905,2.223991136511431
P43574,P43574,GAT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transcriptional regulatory protein GAT1,GAT1_YEAST,147.2096710205078,127.59780883789062,146.88360595703125,53.13861846923828,52.35011672973633,79.83206176757812,87.59074401855469,110.03802490234376,103.43141174316406,15.600400076787514,13.378714577748084,23.594492486910312,103.99195424035392,94.98862337988527,103.47192322618442,87.59074401855469,110.03802490234376,103.43141174316406,0.17462823222081994,0.14808377738586548,0.17382434264658708,4.14604617564924e-05,0.0019520058014449754,-2.5176412759409983,0.0003986726199011932,2.709518895925579,3.399383589855898
P43577,P43577,GNA1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Glucosamine 6-phosphate N-acetyltransferase,GNA1_YEAST,1608.6998291015625,1776.527099609375,1671.616455078125,4475.40087890625,4648.4609375,4652.33154296875,2163.265869140625,2351.91943359375,2640.520751953125,1313.8851973609615,1187.97122133823,1375.0039671626298,1136.4188089999154,1322.5138043189027,1177.5675602222682,2163.265869140625,2351.91943359375,2640.520751953125,0.5417858637893881,0.5159955196093928,1.0660965766121997,0.3670608387684777,0.008254460798452498,-0.8842053434792299,0.37281113911472025,2.0833112906513267,0.428511119966704
P43579,P43579,IES1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ino eighty subunit 1,IES1_YEAST,99.48429107666016,99.28483581542967,78.66413116455078,94.12832641601562,117.35073852539062,84.77084350585938,104.6828155517578,94.52236938476562,86.92366027832031,27.634131126279915,29.990420925410127,25.05415726367162,70.27775942680321,73.91137796564611,55.41482241996432,104.6828155517578,94.52236938476562,86.92366027832031,0.28895621919307446,0.29289332416627084,0.41421377307876317,0.015830509046018935,0.0034869095399863966,-1.7910771735723936,0.01882154715418589,2.4575593192699463,1.7253446799040602
P43582,P43582,WWM1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),WW domain-containing protein WWM1,WWM1_YEAST,389.58343505859375,363.8905334472656,329.5873718261719,762.8375854492188,1000.8292846679688,774.1185913085938,565.7929077148438,513.5556030273438,600.647705078125,223.9533482321823,255.7742021808856,228.7919775864548,275.209790705729,270.8938433029229,232.1773012836703,565.7929077148438,513.5556030273438,600.647705078125,0.42173876424689744,0.4765397546559999,0.9103647486025118,0.2470501247751966,0.002446159434904965,-1.2455784614218386,0.25302237527837873,2.6115152400867756,0.5968410715899884
P43583,P43583,BLM10,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Proteasome activator BLM10,BLM10_YEAST,706.3706665039062,743.75927734375,744.661376953125,656.857177734375,619.5323486328125,663.2243041992188,735.3524169921875,701.743408203125,658.1764526367188,192.8396910035938,158.3290923080634,196.01699512814068,498.9948385766668,553.6824693491267,524.5755257951583,735.3524169921875,701.743408203125,658.1764526367188,0.26115258824784743,0.2575672346132231,0.3469233129535187,0.0001049818949908834,0.00022220261704942597,-1.9370350927516506,0.0006291562026134314,3.653250830348205,3.201241517493991
P43585,P43585,VTC2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Vacuolar transporter chaperone complex subunit 2,VTC2_YEAST,2436.589599609375,2466.852783203125,2539.39208984375,396.9319458007813,415.71575927734375,423.72747802734375,1909.7978515625,1945.2945556640625,2002.39013671875,116.53101522265996,106.24126241315881,125.23332825751866,1721.2572542859712,1836.418290340738,1788.8707296466976,1909.7978515625,1945.2945556640625,2002.39013671875,0.059412145624413236,0.061112026585513755,0.0650897959244973,0.0002914127107867125,0.00012540660024126614,-4.0730982984636315,0.0011133526691574488,3.90167960566696,2.9533672453612754
P43586,P43586,LOC1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),60S ribosomal subunit assembly/export protein LOC1,LOC1_YEAST,897.7864379882812,887.2694702148438,903.8286743164062,439.3684692382813,478.1699523925781,508.8287658691406,709.7092895507812,736.6934814453125,726.9539794921875,128.98950139644361,122.20219767116293,150.38514886883522,634.2148958670067,660.5168718044688,636.700675947794,709.7092895507812,736.6934814453125,726.9539794921875,0.18477263240203007,0.17212826772269726,0.20791659022975484,1.7958606844978982e-06,9.441290070655114e-07,-2.4361770070822413,9.432427873366142e-05,6.024968659061361,4.0253765070195024
P43587,P43587,YPI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Type 1 phosphatases regulator YPI1,YPI1_YEAST,409.4387512207031,446.1021728515625,446.7062072753906,709.691650390625,688.9894409179688,718.251708984375,474.9626770019531,489.4464416503906,521.211669921875,208.35080015598433,176.07970436267942,212.28043189816322,289.2359964260732,332.0952896595686,314.6814791392084,474.9626770019531,489.4464416503906,521.211669921875,0.4016576376731393,0.3893140921470053,0.6375029899015151,0.0026683997785298024,9.420249127836363e-05,-1.3159617847155305,0.0043431276730045735,4.025937611706704,2.3621974036871882
P43588,P43588,RPN11,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ubiquitin carboxyl-terminal hydrolase RPN11,RPN11_YEAST,6038.16552734375,5836.18505859375,5980.17236328125,6657.4208984375,6847.28857421875,6711.8818359375,5855.5732421875,6312.888671875,5966.3544921875,1954.4811755938738,1749.9085998009327,1983.7073231568804,4265.484929503972,4344.676366742223,4212.7229354227775,5855.5732421875,6312.888671875,5966.3544921875,0.3136561722561104,0.30728230973175974,0.44358952290184933,9.03328109187571e-05,0.00010274116704500268,-1.6727441420086295,0.0005900273337263201,3.9882555053984623,3.2291278686772795
P43589,P43589,SAD1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Pre-mRNA-splicing factor SAD1,SAD1_YEAST,1399.9444580078125,1395.9039306640625,1595.0299072265625,1294.047607421875,1305.547607421875,1349.02294921875,1526.64794921875,1462.67431640625,1295.3592529296875,379.90563126659885,333.6487079395123,398.7058724936775,988.9497001586553,1039.1635558006192,1123.6162880716267,1526.64794921875,1462.67431640625,1295.3592529296875,0.2595899384547436,0.2608496444450741,0.3529047134790838,0.0006802882137666272,0.0024387859197918193,-1.9456936284330228,0.0018136780477927713,2.612826321020287,2.7414398035363696
P43590,P43590,YFR006W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized peptidase YFR006W,YFH6_YEAST,748.4208984375,747.923583984375,683.8956298828125,2056.05712890625,2161.76806640625,1972.5452880859373,983.7627563476562,980.075439453125,970.49462890625,603.6158770337026,552.4663506110439,582.9888887917408,528.6999915378833,556.7825363387349,481.76919165954047,983.7627563476562,980.075439453125,970.49462890625,0.5926632118188977,0.5259834573670396,1.1096310150810875,0.10558837213965686,0.0007218508912869951,-0.7547155865190597,0.1108742685608814,3.1415525029553706,0.9551692321976094
P43591,P43591,YFH7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),ATP-dependent kinase YFH7,YFH7_YEAST,798.4103393554688,774.8496704101562,894.2710571289062,1559.4267578125,1375.649658203125,1596.661376953125,839.3260498046875,1010.952392578125,923.9385986328124,457.81546478115195,351.56414705035587,471.89580262049714,564.0135658187339,576.8273310408306,629.9678276805779,839.3260498046875,1010.952392578125,923.9385986328124,0.461851180174042,0.41980343794686636,0.7235538184875031,0.03128980335856665,0.0017559527823662584,-1.1145000402422562,0.03493062055082355,2.7554871664672103,1.4567936989485395
P43592,P43592,FAR7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Factor arrest protein 7,FAR7_YEAST,35.95942687988281,23.795875549316406,24.617435455322266,,12.553075790405272,,35.578128814697266,25.37616539001465,22.48944091796875,,3.20809252326413,,25.402482382296586,17.714547617509098,17.341713357744005,35.578128814697266,25.37616539001465,22.48944091796875,0.11533852787920607,0.13732680815472081,0.15918752252052182,,,-3.116053581068981,,,
P43593,P43593,UBP6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ubiquitin carboxyl-terminal hydrolase 6,UBP6_YEAST,3358.362060546875,3523.35546875,3683.5419921875,4817.56005859375,4959.83056640625,5373.19775390625,3638.79052734375,3637.714599609375,3167.67236328125,1414.3360605342384,1267.5455499843745,1588.057119260224,2372.416372524046,2622.9187530935783,2594.865313475144,3638.79052734375,3637.714599609375,3167.67236328125,0.40883437051614263,0.3600243360538143,0.5625594164531983,0.0009105418520919315,0.0010289135657807148,-1.290411606809504,0.002123000489560069,2.987621106754701,2.6730499056864683
P43594,P43594,MIC19,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),MICOS complex subunit MIC19,MIC19_YEAST,159.99842834472656,176.6059112548828,154.5199432373047,65.80078887939453,74.58329010009766,49.55167388916016,141.91036987304688,136.17092895507812,172.65985107421875,19.317751598699026,19.060674796008552,14.645075817977185,113.02619674107844,131.47210397761896,108.85132891033442,141.91036987304688,136.17092895507812,172.65985107421875,0.11763625802563774,0.13047984243539396,0.15005959470893487,0.0034462471530680725,0.006461774362877741,-3.087595296519804,0.005278855144587649,2.1896482110766518,2.2774602551745287
P43596,P43596,IOC3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),ISWI one complex protein 3,IOC3_YEAST,404.01513671875,360.9779357910156,388.7331237792969,258.57940673828125,250.8526153564453,233.4812774658203,304.5902099609375,298.00177001953125,305.39312744140625,75.91356932003764,64.10846339200535,69.00576190854206,285.4046430428715,268.72559571037874,273.84243242866,304.5902099609375,298.00177001953125,305.39312744140625,0.23021059807257935,0.20156962461808187,0.2524573598814597,1.2677499684295904e-05,2.4098131629107077e-06,-2.118973843368547,0.0002248489278269396,5.618016627741467,3.64810917898754
P43597,P43597,YFR016C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YFR016C,YFI6_YEAST,511.6491088867188,447.4477844238281,474.71331787109375,421.7088623046875,413.8974304199219,390.30950927734375,496.9031982421875,440.0130004882813,521.9965209960938,123.80500580173113,105.77656616582242,115.35659458508455,361.43950563583,333.09701368616174,334.41104377281096,496.9031982421875,440.0130004882813,521.9965209960938,0.23643509436074306,0.2510675808832764,0.3352339603343392,0.00015775822491351146,0.0030501376572728933,-2.080483902424161,0.0007697234257752743,2.5156805598515994,3.113665295914054
P43598,P43598,IGD1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Inhibitor of glycogen debranching 1,IGD1_YEAST,6.737540721893311,,10.445819854736328,23.105506896972656,29.18353843688965,32.25659942626953,21.67410659790039,12.90873908996582,26.14156150817871,6.783299264327178,7.45821128024548,9.533489126614109,4.759538022104829,,7.358541227262745,21.67410659790039,12.90873908996582,26.14156150817871,0.3915229603548155,0.5667174983201272,1.3079630405634102,0.359411806430719,0.08086921396434882,-1.3528311799157966,0.36512894580176797,1.0922167781408358,0.4375537367471164
P43599,P43599,YFR018C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YFR018C,YFI8_YEAST,608.8732299804688,511.4284057617188,571.6371459960938,881.43505859375,731.2263793945312,917.4493408203124,613.8331298828125,600.1004028320312,479.7467651367188,258.77111509267763,186.87387216622238,271.15360795926466,430.1206342719464,380.7266023070537,402.68888075260094,613.8331298828125,600.1004028320312,479.7467651367188,0.42321953920549554,0.371333836851201,0.5906693546083377,0.010757330737923596,0.005314952348265114,-1.2405218595333831,0.013334478049703091,2.2745006248336823,1.875023979191966
P43601,P43601,ATG18,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Autophagy-related protein 18,ATG18_YEAST,293.421142578125,320.2628173828125,300.1641845703125,302.917724609375,290.5317077636719,333.7400817871094,267.3515014648437,264.490234375,228.7917022705078,88.9303830319195,74.24894225208082,98.63741055858331,207.27875974864384,238.41572531708889,211.45018369303497,267.3515014648437,264.490234375,228.7917022705078,0.3442088169210879,0.2849050401155429,0.3984156735793202,0.0006411445702953675,0.001030680719614606,-1.5386440423511554,0.001750770654941849,2.9868758479894124,2.7567707413047717
P43602,P43602,ROG3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein ROG3,ROG3_YEAST,123.11262512207033,91.74908447265624,133.41262817382812,91.97498321533205,123.72191619873048,294.827392578125,109.82638549804688,119.85295867919922,103.36883544921876,27.00195406934832,31.618653543415302,87.13670353864094,86.96930296325867,68.30148032945246,93.98231429479021,109.82638549804688,119.85295867919922,103.36883544921876,0.43764632286800326,0.3689961275115342,0.5847763280062581,0.20878056058972494,0.07618196857475112,-1.1921626459821901,0.21459813085837928,1.118147809174344,0.6683740650421411
P43603,P43603,LSB3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),LAS seventeen-binding protein 3,LSB3_YEAST,1269.7628173828125,1226.7259521484375,1274.3465576171875,618.37158203125,628.3411254882812,655.8500366210938,1016.2025146484376,1087.1968994140625,1079.0626220703125,181.54111555211105,160.5802833022842,193.83751864818836,896.9866985368174,913.2210852225588,897.7114111148085,1016.2025146484376,1087.1968994140625,1079.0626220703125,0.16841015271115606,0.16522165720643864,0.19792278828596485,5.795961440762614e-06,9.882991618257498e-05,-2.56994898009043,0.00015050635545694872,4.005111572959086,3.8224451606574763
P43605,P43605,ECO1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),N-acetyltransferase ECO1,ECO1_YEAST,75.06488037109375,28.58694839477539,30.26825523376465,37.4770393371582,43.53139114379883,41.56339263916016,26.78159713745117,53.16282272338867,35.81795120239258,11.002484147976613,11.124981063401892,12.284126623339224,53.02738298709292,21.281203018943827,21.322424387203895,26.78159713745117,53.16282272338867,35.81795120239258,0.2972605996116063,0.26461783481074824,0.35983716676437,0.193254213921833,0.07230740066238688,-1.7501998408980695,0.1993094194677087,1.1408172503907863,0.7004721758294692
P43606,P43606,PTR3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),SPS-sensor component PTR3,PTR3_YEAST,46.28904342651367,38.74655151367188,50.057125091552734,33.34101104736328,23.060544967651367,22.203346252441406,33.98420333862305,29.67601776123047,28.268882751464844,9.788231728390949,5.893405180399232,6.56223420438149,32.69953701050775,28.844394919645122,35.26266236894978,33.98420333862305,29.67601776123047,28.268882751464844,0.2419676705338912,0.18684405000972207,0.2297764039136109,0.0008200484647777039,0.000676969832598125,-2.0471137939833453,0.0020051215709210933,3.1694306840889785,2.6978592908844004
P43609,P43609,RSC8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Chromatin structure-remodeling complex protein RSC8,RSC8_YEAST,1561.78564453125,1592.9200439453125,1602.794921875,1205.7122802734375,1258.0390625,1217.5078125,1354.425048828125,1342.8890380859375,1413.703369140625,353.97220499155765,321.5073164351673,359.83636522403367,1103.2776593645779,1185.8297842780803,1129.0863403236688,1354.425048828125,1342.8890380859375,1413.703369140625,0.25183933119183183,0.23247190715256796,0.30288390655529834,0.00011106210154019368,2.4954669726057e-05,-1.989424480280615,0.0006456993647968597,4.602848173627959,3.189969640828719
